"X225655_at","X223229_at","X224753_at","X229490_s_at","X235122_at","X228273_at","X225834_at","X235182_at","X229764_at","X223381_at","X244447_at","X227799_at","X226882_x_at","X225285_at","X223700_at","X225673_at","X232397_at","X228868_x_at","X222740_at","X223961_s_at","X227486_at","X223129_x_at","X229221_at","X226661_at","X224839_s_at","X235652_at","X225768_at","X222958_s_at","X223272_s_at","X226517_at","X238581_at","X222449_at","X233921_s_at","X226456_at","X225227_at","X226980_at","X235266_at","X235572_at","X226936_at","X230710_at","X224799_at","X230021_at","X228667_at","X232278_s_at","X235609_at","X242904_x_at","X228953_at","X227008_at","X239448_at","X244239_at"
1.8165156248813,3.75962727153776,2.30563597794425,1.30958826028574,7.22425376708093,2.82192875087771,3.05787403773252,5.07472041431434,3.4671410348892,1.72355431517569,4.65279849482131,1.58102049807504,1.12462834160919,6.90640352131,2.13772538208875,4.59236344909465,4.01894475998721,2.94020280780817,2.07624854797372,5.14797247960342,4.84822438444319,2.94901707395594,5.21364962966966,2.51171680898455,2.21036439833048,3.87747356011277,4.28865304078899,2.3434076785154,3.99371623284087,6.45735038348734,5.82481380323312,4.09749235618445,3.65687601740613,4.36787734821953,3.70552874762738,2.32088433902225,3.55296057975083,1.75229550689262,3.50228601901225,1.28387303364935,6.41990250187592,2.18718203513351,2.38377179681812,1.25772308437504,1.09381431570638,3.06362245875183,4.74534697129592,2.67776442732216,4.86883584267061,3.52191626707541
2.92259483559761,4.15512719223582,2.55827553325836,0.639337167431516,6.62230095253204,1.81358884804455,3.47062889270956,4.96676525832918,3.07867330682181,2.42116173901783,3.36943474536862,2.64816364792572,4.45075693443014,6.52886012298563,2.31442997589437,4.13908294889354,2.85269462556737,3.741933197589,0.639337167431516,5.06202590927945,4.84607996746693,3.55407514002271,4.93351875364078,1.61179641227763,2.04053648878225,3.741933197589,3.69976390594853,1.58917184787556,3.95325404174754,6.11927291416402,5.02826071810405,4.04169603688253,4.31511784843862,4.34907507689896,3.46880849691177,1.74173880018047,1.74173880018047,1.92802393896189,3.60536648141426,2.05325047669551,6.75503852601307,2.07662322520247,1.43504218435943,2.46733176263245,2.24244319316777,3.03195914755679,4.98156129858233,4.6551752197601,4.36149662162161,3.47788447212879
2.42535038948422,1.69721259348043,2.10721363633202,0.472153372896784,5.67669823348874,2.52337282909436,2.65082381221071,5.65556885791112,1.72138962343713,2.83655923629928,7.31903033394669,4.21282839200366,1.17135798084199,3.3496344828348,2.02114710137283,8.62655067193683,5.32505934053968,3.11589693940541,2.66030298360071,3.46387392635479,5.12533420071133,6.09355999914654,6.91806252667637,1.36214182714103,1.48764411315398,5.81414525961104,5.06033342604015,0.886088533186431,3.39050202804004,3.55855155578373,1.48764411315398,6.99351499481855,5.36687530134311,4.10810687206885,6.90265450473729,2.32822346503825,3.1694333921623,1.83538930942228,3.98764246052417,2.05161758646601,5.41479997169362,1.48764411315398,4.78745671548955,1.17135798084199,1.48764411315398,5.02119811127469,5.64158580994677,2.41664437458753,5.13772444694075,5.17503495034753
1.37721534353581,1.78810666555583,1.78810666555583,0.649908911128954,6.62847741082978,2.61730296549693,1.71923444686012,6.17130086266841,0.649908911128954,0.649908911128954,6.46928717011983,3.57809180612928,3.22690992084512,3.79933921355454,1.40189060396259,8.38297552317174,5.29201972128717,3.36014773808796,2.66070905583364,3.89922031662975,6.00204890224732,5.64991480131687,7.09992361721999,2.58228181592641,2.21472834514699,5.24943151273507,3.84436563245721,2.21472834514699,1.18116974075723,3.5720369246575,1.32557689855932,6.67816269528638,5.28068333734369,4.4678099538299,6.23919461444109,0.197071626385478,2.66070905583364,1.64527680917702,3.71899017566187,1.91566936053021,6.25556583273031,1.52244068561296,5.03218520358353,1.24577866725477,1.66348952221732,4.09506532932975,4.99594473412814,2.4573235397528,4.59403334002701,5.07799620039973
1.83342434854957,3.76255651055891,1.93527946714425,0.304074865819797,7.16797651197342,3.09774604546303,3.1668032870285,4.86550674672821,3.59632934835758,2.19524286334378,5.48144070740846,1.96707632093211,3.29323281864119,6.76115249017961,1.1923608026489,4.81246078479895,3.94364158180855,3.20218911192925,2.56526738350338,5.19791481707838,5.0838192502828,4.37960784786527,5.31113667721394,1.50169256210328,2.02716460950106,4.47054947259168,4.29197715144228,3.09361796411056,4.05890659197259,6.53939498359729,5.26236422249708,5.81140272201165,4.47054947259168,3.79135006420405,5.20580853456989,0.357120628717913,1.01028588408166,2.41783314081384,3.63980523232539,1.14857206552826,6.42884282940596,1.50169256210328,2.51488691137168,1.23687549152747,1.71439612417537,3.10379691810123,4.71862430094107,4.33401187709821,5.04666266478706,4.3942115942953
1.21956315255457,4.29379454445157,2.02288420093796,0.714544742778503,6.53387497950591,2.34745241505358,3.16806907439424,5.02789493848575,2.23784438153137,1.92588807369369,4.39552143473313,2.16723286517347,4.70506062953661,6.55976992059732,0.968251760097176,4.68442417020245,2.93416911945581,2.70374668350605,1.147502428935,5.30124754636176,5.19684946158788,3.85631458371779,5.04899463326515,1.80000936467399,3.50877355413984,3.62044494041175,4.34629162316724,2.5205682704661,4.23612862464512,6.01850157750486,4.57638642201755,5.26360866995724,4.31334934735882,4.04785295577031,4.86252402034642,0.501177438885229,2.11176136100123,2.31879715782699,3.77315957631038,1.65297845240451,6.92157421298942,1.18291058991577,3.04985443061172,1.21956315255457,1.8362651280838,3.09693768132006,4.99879732919157,4.86371964116775,3.99770074133113,3.88524322729404
1.46635013878238,1.52635939712414,2.17018278061607,0.399217410929031,4.78745671548955,2.90735828076202,2.97466759234477,5.08320423218088,3.20470349425995,2.34162407161665,6.9567342502126,3.21497283725309,1.19718513509958,3.31677948795828,2.74494480600952,8.48209849063161,6.19549051998672,2.2582911388052,3.23889872884317,6.24455016416026,5.33364493422284,6.12762593104743,6.7134310263175,3.25827984719604,1.81511083006147,5.17974168112903,5.05181809437576,2.04721084298847,1.50388935306215,3.33017812411483,3.07145981211791,5.77799911486051,5.03218520358353,4.32322693757843,6.83766759172968,0.399217410929031,2.93106816949485,1.58047072945704,4.19262589207572,1.58047072945704,5.70545128142689,2.79191152588297,4.70808997382232,1.63453030990143,3.01957026225077,4.91446710132395,5.76627679402912,3.20470349425995,5.07707059235409,4.60013904325406
1.60987424556897,3.08741479648583,1.07881258029408,0.866460553070468,6.24267202923563,3.0957343034265,2.48453678392981,6.2277178594559,2.7252729997861,1.20215864167472,5.58137245617416,3.0957343034265,1.85165835997067,3.67194106060307,1.35337231709633,8.43617688896628,5.9831488729218,1.89971930961245,1.4802835959591,6.19204310768404,5.82668854126987,5.72004157428687,6.9472408165896,2.75638024587923,1.6535608826191,4.80356836286985,3.92310823947502,2.74957691438714,1.10851651032779,3.88102501866198,1.20215864167472,5.41557085848663,4.88350183866994,4.22577570419028,5.93007010856041,0.363208235025585,0.908584386676515,1.9887271960645,3.44794248145214,2.00397244263335,6.38183935617827,1.63260046129225,5.0078434894933,2.3654380100162,2.46285305507729,3.45879706604048,5.23232312421912,3.00657825145327,4.74192562211868,4.33995303324561
3.66529779024782,3.52360821093932,1.5190979893782,0.836961485390935,7.15540300756098,2.55559113828741,3.08570594083031,4.79105996493161,5.71926339009287,2.04130986640532,4.86982350258399,3.09721404326911,3.73248427449557,6.8157739699062,2.08702155660423,4.46381110916445,4.65335528124159,4.04459336487594,1.78060922274847,6.49683316898196,4.45357123166036,4.32996977946702,4.88646886318722,2.31138651989089,2.28939784441385,1.90570391395187,3.81564333202984,1.54427722357396,4.31929776089936,6.56765106130103,4.81198659326805,4.3908562924175,4.86371964116775,4.47371197223277,3.94973061251457,2.01081251768244,0.785703784021973,2.10123769507917,3.58933505587878,2.78704912401208,6.89915881602551,2.07167027983474,2.96507409873099,1.78060922274847,2.59737508364566,2.88700446507477,4.69590867587196,4.4262696501924,4.89755868489556,4.29412279335727
3.11872471915088,3.77506381884136,1.16682852033618,0.876676110866103,6.55660379146441,3.01273184281584,3.56165679289683,4.8413601029023,5.07662135677598,0.589090544463203,3.35341428867981,1.67693496568719,4.78787264433705,6.91143835064741,1.63513675952504,4.61950846557265,4.59629005458007,3.24028986309758,2.14110805975592,6.44077439946687,4.81903838444187,2.7693911636855,4.76153128623652,2.86626983439682,2.82507842263149,3.36014773808796,3.29280541342781,2.96162785964304,4.29222558204282,6.31727007465311,4.13343979222079,3.8630939585963,4.22914154239429,3.80991022203343,3.56938619065634,1.16682852033618,1.37309043284039,2.11461653234296,3.70989798925568,1.31629860379559,7.02008172024788,1.94103773350484,1.34476286630667,1.84803959224811,2.68402188727867,2.81251801257556,4.70007552211332,4.49086904453603,4.24203103782494,2.88869076471492
2.64776785482802,1.58264027031171,1.95225916049552,0.292803425623877,2.31246212513729,3.03969479611243,1.79282628234472,1.7823401777684,1.08576519860366,2.53503703509099,4.76120402301297,4.49086904453603,1.08576519860366,3.32894329175674,2.32398024519273,7.1493786310818,1.61942610836061,3.69156481839282,2.70102654268508,2.9591572173293,1.6821250097079,6.55389676425168,5.16116099615361,1.76744704674035,2.62126453766616,6.051216413781,4.32996977946702,2.79721879382758,1.54993602419013,3.13483285574767,2.62126453766616,4.0743925650327,5.13592815984409,4.79315842664378,3.82737173638059,1.08576519860366,2.05428332832932,1.93930909059596,1.71023366883365,2.19663168477072,1.44125834063197,1.11317865916593,2.75424931340893,1.24978043702855,1.88398658094121,5.90768504219499,6.90265450473729,2.56774596696176,1.79282628234472,1.46096950674893
1.80586233464234,2.63981239987714,1.44346386819114,0.542581290145829,0.846144981489752,2.80491110403634,2.22920822467087,3.41757920505012,1.23238237704271,2.19008987518386,1.88589739405807,4.98730361472206,1.18607399892227,3.23601030748228,1.47564689437005,7.26357061987537,3.08191495745394,2.3714100788884,2.89734953073498,1.7137635887277,1.96788350907126,6.88964727361585,5.31529883770299,1.25695909948082,1.96788350907126,4.76697224318453,5.06283039457338,2.89320713350378,1.80586233464234,2.73547102911841,1.61840306467168,3.89032679604021,5.97524882636011,5.25437485796322,3.79314355937889,0.461195617840496,2.6505817387067,2.33170379195062,3.01995566483105,2.25032755727009,1.79282628234472,2.20873077907257,3.28532998947549,1.29553516693965,2.54225376688438,6.28631334230845,6.33503473241945,2.72220638013296,1.15703573371035,2.38154056426205
6.38832756577482,6.87602212704719,6.16337314368829,4.19280497863182,1.82490236739293,6.38183935617827,6.54192715141786,0.866460553070468,5.31256706106382,5.36449091018643,1.95478511483911,6.50027441547084,4.75937381326891,7.05675552421392,4.83095455435733,6.10193993527525,1.75746039021404,6.122644672841,5.04187640429008,6.78350129344226,1.60102599081932,2.25204947020484,3.40800181700561,4.31432935057278,5.8359991841474,1.65912583755304,0.545524921279858,5.50097400098349,2.75124096377262,6.55660379146441,4.18219977241245,3.2257624745045,1.80138215768305,6.92534253286127,3.40463946140964,3.70904356468351,3.80170491783934,4.03508040107187,6.4001414232262,5.57788330300969,6.62847741082978,4.77992583301882,2.18432706794528,4.6226920323676,4.64982263257328,3.03711914981289,1.90937411091822,6.0378630922963,3.37793734789228,1.84429243092774
6.68633036132759,6.75503852601307,6.26260833176724,5.04811154633193,2.55870206695573,6.64363921221498,6.66617279156859,1.60873783990116,4.25772684152898,5.35689781337587,2.57129723776026,6.66331366683609,4.82916254406105,6.84105826222838,5.53513165436646,5.86034030783509,0.615599976798973,6.09793335630392,4.99393403748955,6.58358598186933,1.22499248506718,4.08580686340282,3.94506118516475,4.91973013628132,5.36634085036491,1.96228828751469,1.60873783990116,5.37006860891003,5.06882492151099,6.24455016416026,4.86835935955737,1.96228828751469,3.19587816624623,7.43891340039851,2.87765764489549,4.16539142615628,4.87330318367329,4.98660243845679,6.71020652952196,4.75620373462368,6.31953171470196,5.15782991059929,2.07936155235746,4.02610973008695,4.99512464074022,0.710077668328717,3.22146208870132,6.30294420930703,1.87576302350513,0.902499230226385
7.08492597879717,6.9472408165896,5.96723109859664,4.69724560711773,3.01212249437958,6.39315330073588,6.47372223382057,3.07345846742199,4.05340704244645,5.396595290661,3.44708396168945,5.68920409470411,5.0838192502828,6.55175501255079,4.86633677800518,6.85742933818236,2.22678695151883,6.45382758298506,4.63031707783095,6.54633450338243,2.51974684689149,2.7181680335695,4.26205110474309,4.99838286772725,5.15593483312847,2.04453157940045,1.30886200697426,5.32505934053968,4.14223486367789,6.0378630922963,4.08724320303546,4.94449223525723,1.59933139715742,6.83409685459357,1.64714207508412,3.72666366530598,4.01386445359881,4.84755583837799,6.50509807883807,4.91119560492698,6.39130891581451,4.99969005710496,3.47885316488231,4.32071322596501,4.81795535916975,1.89207623905448,1.83662163868769,5.72004157428687,1.82456234320466,0.990441884804918
6.68954840308927,7.04631461201918,6.35840112874169,5.0244170989159,3.36611805228917,6.45158102304854,6.51210751790353,1.47245288999626,3.09004631290055,5.29943730934556,4.12359399288034,5.96937203124956,4.98041538473097,6.72074747840874,5.37622260491714,6.01262208266536,1.4150932736506,6.10455070668585,5.22092240605074,6.51932630861293,3.42394213426048,2.6459130852571,3.46806188003302,4.99512464074022,4.84096954822634,1.39153482475854,0.477646781930411,5.23612290355338,5.38743430348717,6.18691924856759,4.15257545995672,4.51048814838397,1.12950970490737,7.46857929990587,4.45075693443014,3.9578913830353,5.11498527966387,5.20832236800755,6.70304843336614,4.9674187959585,6.60179054250125,4.74486243866695,1.78482980322892,4.69874213915236,4.95116381163906,2.54359548246456,2.20968505941304,6.0447077970428,0.937019424277695,2.02368741209588
6.59211101958683,6.93857962570463,6.00976599598528,5.36565454499931,3.62556019953099,6.78062790841959,6.7259612394324,1.25626702602758,7.16797651197342,5.62372998683281,1.58493057307404,5.83964816888396,5.10821374166432,6.68633036132759,5.55758056932606,6.50274604454475,3.89800399804023,6.22020312427845,5.01510693866998,6.84842007026117,3.30176663629758,2.61135048418396,2.02472483426674,5.28661344309024,5.49331515741291,2.14038618091677,2.68213865917647,5.36687530134311,4.55349680268298,5.99609878945575,3.56808511612109,1.81829226130821,2.89218248082279,6.86175941457548,3.60957379753404,4.23103953935058,4.69874213915236,4.98586130621901,6.48290022368039,5.29878288958582,7.22425376708093,4.82742463988087,1.45264976561085,4.91230440646888,4.7177090080753,0.992548998912522,3.48471621499827,5.66554088173316,2.85405141844542,1.89880729863974
6.81235293819517,6.72074747840874,6.14431424467613,4.88516021404722,3.5005399021712,6.63847942212757,6.63506880487389,1.73733375423249,6.90640352131,5.50312346701646,1.87944011635186,6.06309026789092,5.11459125193639,6.73568987308617,5.57980466746834,5.94818995852639,1.73733375423249,6.16337314368829,5.02040563845288,6.68954840308927,2.33919809005094,4.25387437782431,3.10153759851163,5.0683282144494,5.24709738165289,3.75355588688769,1.1775419344663,5.27222722576829,4.8013846296345,6.21305983770158,3.81784817886187,0.99358109655403,3.34141602668866,7.4581957619477,3.57980229694181,4.09162166851227,4.85490256150809,5.06080018906714,6.66046479172299,4.64571411936437,7.05675552421392,4.83226378811776,1.29416544907403,3.90517496936767,4.90899016163181,2.63738943180775,2.08371708897038,5.98853649708071,2.01569192709567,1.6320062640182
6.96898929748294,6.85742933818236,5.95810946786039,5.0244170989159,4.46561172127095,6.63150471211159,6.72313940666568,1.4034566190955,6.91143835064741,5.51018774035888,3.36784488317686,5.48771800372468,4.89638439570511,6.34204191217747,5.30601313294998,6.787499185073,4.04763853897629,6.22020312427845,5.51824870888912,6.65434045211355,2.63105621601702,3.14745103902682,3.04985443061172,5.21525952871007,4.77795780103917,1.4034566190955,1.07178391292063,5.34240903068571,3.86437936992739,5.79392028800177,2.92704171487333,4.5525650506316,1.4448226569503,6.74824344860395,4.79637136961315,4.27222987487978,4.85137165459567,5.06513935205454,6.65799672837805,4.65425166583676,7.3358937422601,4.49692071858172,1.49028905133963,5.12246481051026,5.08706902517992,2.83449678504797,1.59489166937098,5.44995557236521,2.55059159969925,1.709770481864
6.68633036132759,6.86447458401512,6.11120708792701,5.01873232263082,4.28934141958459,6.47841822262443,6.43654914834142,1.41327784868211,6.32472227030926,5.39365512012754,3.52759413750315,6.00008833455544,5.07618505809439,6.42668271374756,5.35336685507352,6.21305983770158,1.56941444874537,6.05505751938352,5.0470422762505,6.73293568177769,1.80741370646523,1.82313601094686,4.16648689243682,5.09038566449605,4.73710220407901,2.02627922756115,1.22420812485888,5.13206794691376,4.86331411814165,5.80801888571553,2.45578983661987,4.39359176575377,0.91438795937267,7.43190728412874,4.20027902620816,3.50885380457082,4.87269678655955,4.92042164399736,6.58658247599419,4.40862314336668,7.24449321133985,4.62133211558018,1.96190877560775,4.14895546907307,5.13545718489112,2.53223258843125,2.74825617935102,5.78115392708921,1.27380649080278,1.91048321250607
6.86447458401512,7.05165198683075,5.93711929769477,5.14557841809716,1.99917390056637,6.48290022368039,6.54431840236754,2.43668957263076,5.58742105532838,5.06595476412102,1.57898049125134,5.47317136466428,5.04744915360155,6.8157739699062,4.61567653604516,6.32472227030926,2.40879431229086,6.38400520743857,5.1528587862357,6.45382758298506,2.745814836866,2.73982524225244,1.39547386024429,5.10106068473216,5.3639051603735,1.82527233157548,1.90971413510648,5.41129054830829,4.72747146280951,6.19204310768404,4.05759984418326,4.02790104394128,1.11317865916593,6.75128038688823,0.882589333074903,3.95924604089805,4.30715021748299,5.34512837152921,6.59211101958683,5.76627679402912,6.2033672986068,4.55538562381742,1.34104310010453,4.35195864526321,4.07996137697997,2.47164400354159,3.59437263466804,5.69960747260208,2.42770786247918,1.30250204912904
6.62516425426906,6.91143835064741,6.25947522965558,4.53377458226025,2.80121410501961,6.55976992059732,6.67816269528638,2.76713785319944,4.05829184344209,5.45513033537484,3.05409823271117,6.09231938455948,4.87197707990421,6.82364791253009,5.534373156883,5.74375546402762,1.88813980893636,6.08332156524847,5.28571696076503,6.50027441547084,1.78191080131483,3.07966620647168,4.23578774017748,5.05790557229183,5.00054175386411,1.11317865916593,0.346785306402139,5.18311457296179,5.400961462784,6.4221833312597,4.92810858667025,2.33454836048185,2.93367450356862,7.11523589871547,3.11760784372002,3.75376510254751,4.81576648293542,5.31776830767952,6.57839832809721,4.01578437757136,6.04606247509233,4.75660803235344,1.01734607842675,4.14983445318517,4.96439481494446,1.61384125477657,4.02354217388335,6.14431424467613,2.47588408726681,1.68261116564764
1.40661139432822,1.5071259336189,2.93073426986423,1.08486014981935,5.48278503011625,0.605052775359183,3.20775321982941,5.7977958601362,1.99886266205665,2.60819011198843,7.04631461201918,4.39719656270526,1.04554966303765,3.27872471860021,2.57627879366718,8.71455268398945,5.21673321708648,3.54447281399872,2.8067942564377,1.94278840787417,5.56756722768729,6.32625888598388,6.91143835064741,0.939106759909103,1.64123202727806,5.07201453125087,4.77795780103917,2.73262645878911,1.69776236209843,2.74437706020336,3.25851620190465,6.52615070923625,5.28571696076503,4.78583939846147,6.58658247599419,1.27463504600768,1.40661139432822,2.26486626010051,3.79851710171195,2.41144150497974,4.65813057249887,2.53323780094677,4.8545611419825,1.04554966303765,2.509339578406,4.85620280222474,5.68277003305842,2.17141121656625,5.33779580967888,5.09311921766785
