"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
4.31256936380759,4.45517574577007,3.99911745073936,3.14388659708484,4.14064446420891,4.47467561240533,4.36281491470061,3.78782947397658,3.44720749868213,3.82764539639823,3.83621156972527,4.74715351662305,3.41205799158294,5.06808947088739,3.50124244002305,7.09738017143955,3.23339326013524,4.62162755372926,3.61619224217604,4.58898557661751,3.93210270310648,4.72079675620436,4.68442653039199,3.45960054077944,3.57216912455783,3.8566085429238,2.92698387678025,3.61490929638742,3.47208864241153,4.55524757172183,3.05846263814468,3.91660629684229,4.0185845026086,5.41129372091817,4.18404560497191,2.87990290171079,3.42386021621641,3.47861763729368,5.23017312100928,3.57001825840749,5.72244069111327,3.22230829150837,3.02746707780775,3.23789530178318,3.49019107737774,3.4962418023414,4.43611298742742,4.28856318488641,3.84644850307693,3.06805693355297
