"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127"
1,0.931331501079553,0.916491772387103,0.891686607045155,0.885214651040198,0.84188335104823,0.903253173273602,0.911188572222172,0.506775385546256,0.521815190245312,0.53132621602031,0.557982217540335,0.554703854818036,0.529278973707574,0.55956303222247,0.548127466698039,0.777904813548591,0.821881675626892,0.798597842132111,0.798580207243361,0.800564238917053,0.81630227173958,0.847994131153313,0.521179911569065,0.503416237585249,0.502563427615815,0.510712040664249,0.495370899873623,0.544570796575888,0.487760955086176,0.498139604650152,0.580122230940991,0.592734768898451,0.594317982532075,0.602042872987346,0.600005593464653,0.61246719460216,0.612785660465293,0.611163622908958,0.851646756682716,0.909550990804297,0.814938204337781,0.844648502918455,0.816165588780686,0.852307746933429,0.884356446247371,0.846200678841591,0.564601500801878,0.508288517711143,0.531952804038353,0.558922788908142,0.524618915117964,0.554596362443164,0.526625540535978,0.53165666184563,0.523138930534966,0.560993274441069,0.562214385215675,0.529105549515593,0.576209673202636,0.529976143496574,0.561730429054438,0.568930894255425,0.507627822120152,0.54544184540872,0.565719008377732,0.521903104589309,0.556061692432741,0.51569496410103,0.574682422069337,0.508628143447427,0.580938101561277,0.58679106605194,0.586804081566427,0.557667003123672,0.585260013559359,0.564043015970335,0.605001078245526,0.551088736593207,0.589161034646539,0.611812434388054,0.601207603194782,0.596459476205911,0.615810840736499,0.554110827344636,0.580510266276679,0.606570884579682,0.644885177128225,0.68293773703939,0.660550740653631,0.663234487671807,0.683236042232771,0.665549232559314,0.657036558331591,0.632398426586398,0.575316696422446,0.58235220453032,0.594061516244455,0.609919308390725,0.599916129516145,0.605186221666789,0.587506852283061,0.589212799946622,0.509981513365526,0.520242437272933,0.499910168656528,0.509836275552203,0.452571816841961,0.48953927214181,0.514346097091728,0.50178901375576,0.636073561402073,0.635037107391256,0.621244780306918,0.618640140806369,0.609222882351532,0.573035288317982,0.586144844447603,0.653638720873436,0.833804146935899,0.795398353493642,0.762779978762726,0.819344920341373,0.876745718817295,0.829052300678674,0.848611310707725,0.853415174244823
0.931331501079553,1,0.919611253101285,0.908341494002532,0.904559827752896,0.843300411679159,0.901906690986128,0.911162593084171,0.544786313980934,0.551426216816954,0.564818157992862,0.585818643161455,0.574957049720111,0.566723279355616,0.586507495867332,0.580657919649578,0.811107347002736,0.840159674211104,0.829373487673555,0.831868710617729,0.833927717110944,0.852084950383201,0.856969467566536,0.539069091213565,0.534385494871758,0.524240667581346,0.532992475785447,0.529862616851104,0.562301084867633,0.520268418610051,0.528190686641366,0.621921850425373,0.633160612034336,0.617299072211071,0.628955801330968,0.630133077781486,0.633910597644119,0.630857215981522,0.641125353166555,0.855766588986635,0.900913151007119,0.836283753273077,0.848269691480753,0.812233876340009,0.841082197513005,0.876446169364983,0.84970632231451,0.566940930301265,0.533846784491047,0.545930882313041,0.574731285414284,0.538080229373181,0.559447359643288,0.541088088630452,0.541291351088578,0.551921963914804,0.581139161870567,0.576538244528982,0.549770219345895,0.582390400138871,0.552083072349001,0.572276131066729,0.581372413071696,0.523439671523617,0.551972319112569,0.563695771883094,0.52710396117213,0.559374907921144,0.527488876988805,0.56544255866441,0.515895026933513,0.609716369118655,0.627395706378531,0.620616608870373,0.603731144356508,0.614729457733786,0.599407151159047,0.6172642641401,0.596094229651966,0.612855276326026,0.622981432119558,0.634244285750386,0.601614522871517,0.637694377198348,0.585614721658446,0.59995849179082,0.630665617004058,0.674814604403047,0.704830453758307,0.706476897889495,0.704528095287492,0.705627576660385,0.704244774455543,0.686613571935496,0.681117654287353,0.600022574893912,0.603627957252029,0.614726039022845,0.630443401398834,0.626752714251289,0.631940732287318,0.614052921902516,0.606902324016292,0.529890142597062,0.5344720140603,0.534429119873113,0.530898978246644,0.489035356457697,0.530326755507662,0.533128918945444,0.52788874218406,0.675910211303104,0.689110129229572,0.659936132017069,0.680296367736694,0.651593145346314,0.6342910262612,0.653940992584766,0.701833029724505,0.820129641116804,0.783991937337283,0.759044597639631,0.80475290206082,0.845841722481259,0.810519469848597,0.829082678487913,0.815294598702285
0.916491772387103,0.919611253101285,1,0.921005577217589,0.912054038522702,0.888392078690278,0.890587927778557,0.893191649953797,0.552138047507049,0.528669565721126,0.552997380763225,0.564598687136439,0.54792725726713,0.547506039124343,0.56639664986531,0.571764833083085,0.809233702631838,0.821888540708382,0.826949423383818,0.828089038095726,0.835187787836372,0.836574152612632,0.826674062208432,0.495012031750577,0.509225690760741,0.500284771515341,0.506815707758468,0.505512013371014,0.528303800492413,0.498414064402432,0.503150514868398,0.62574464088839,0.605832647431207,0.607226768247801,0.599473482675298,0.614840105028493,0.601749901615964,0.608902018631955,0.605812856119799,0.873576513749038,0.875217993667966,0.851861048995352,0.852519313558772,0.847020490083611,0.856715889696752,0.873377931778491,0.862670173122577,0.52386569406354,0.52142016013905,0.527579334764853,0.531076980120215,0.513624132294672,0.520062487991882,0.519982726150457,0.507730609809945,0.53847362912122,0.564568754370682,0.55350125887213,0.525411602096231,0.553160100945947,0.539743116478631,0.535510416172942,0.544475369766222,0.496618497167557,0.524445868495265,0.509905250935171,0.485843649979266,0.510769036551149,0.487337813602391,0.518018159680299,0.474893793377472,0.583346491810804,0.608533242631543,0.595796073617631,0.597072987029236,0.594521219735331,0.563724904891827,0.57668768574056,0.565582733386301,0.590743889490081,0.586810008411471,0.603821264194225,0.542701596388248,0.609209273862698,0.5687924110249,0.574238791697121,0.58792702167731,0.646060733510241,0.652869935861316,0.665767156415409,0.658166326790614,0.649153268114305,0.669151370393229,0.635522757942703,0.638365203540049,0.574740828380959,0.578361438132201,0.565542326691087,0.589044575687794,0.589050487380188,0.596111934102688,0.561476182101958,0.56939109376379,0.50713948498938,0.494047639507401,0.503692806059092,0.490962059760698,0.473940533828635,0.495791781402649,0.506293120908067,0.493368684152612,0.634093974295249,0.619028296639556,0.616800391670094,0.628388072029537,0.606533147656912,0.602277992580888,0.629276760705894,0.650362170117372,0.827757122919145,0.805728228676776,0.795919875100152,0.815379422586573,0.819475204111351,0.819244181463869,0.835945340422207,0.807482820072178
0.891686607045155,0.908341494002532,0.921005577217589,1,0.902151750892043,0.868825105345158,0.892584664518669,0.870803470798636,0.534873743317124,0.510006554196978,0.538172295086724,0.556308581767823,0.522843347161493,0.520166826587266,0.554222995009411,0.559416194901135,0.812515671842564,0.793915930175849,0.804498530286434,0.827716043657267,0.830597036226654,0.813032250390079,0.808422695469156,0.493616400609974,0.519864119537497,0.500051758070162,0.493144620281824,0.508815256722172,0.523299340298442,0.498229160848548,0.502818771262558,0.624997661427623,0.616930177160765,0.58669054187431,0.590960960386194,0.623678580244217,0.593849880972864,0.591525795547869,0.595602029982674,0.870174008482418,0.862714272803116,0.818809863373018,0.836724392573917,0.814979190933727,0.816373147720679,0.850639464960944,0.846676258708675,0.509924354192319,0.504286045738921,0.519732535008947,0.517135211634058,0.497643635238031,0.513526823694094,0.510709092858111,0.503569260714447,0.533297325429286,0.558708502497442,0.542285189709385,0.528896684058388,0.533254850248442,0.548565893026327,0.523614370850898,0.53820582798573,0.506071571625643,0.517683706362071,0.511580512032295,0.478957412794158,0.507371612704342,0.488818270739866,0.516800248609394,0.468745358666889,0.588173331890996,0.611482900861039,0.590011213863343,0.59736213570015,0.59587977127991,0.565289319756969,0.573415836934836,0.570296073355357,0.581738376196034,0.583174049882837,0.602905373955374,0.547994741000909,0.594182405108279,0.580299233687497,0.562337746358569,0.573986094884548,0.639027441868873,0.634824854340956,0.656410260708408,0.649044175079714,0.63219555787943,0.652189889545215,0.621285228384084,0.636039958143692,0.573314534386032,0.575360948164285,0.554595590324051,0.577763695930806,0.570890810286309,0.587803188170869,0.544132634044923,0.560854990620383,0.500744461664884,0.492745352410173,0.509214465962116,0.486981144585285,0.472918400853129,0.50812526651834,0.507311761156237,0.498426583659838,0.632988221616438,0.608650981683175,0.609316814563556,0.624825814690232,0.608005240168647,0.606610245392986,0.631137038850657,0.642605934432396,0.81663812842445,0.800504156101351,0.761604175143716,0.790654846218561,0.795866303745376,0.801317549659971,0.81230824408354,0.783123481515264
0.885214651040198,0.904559827752896,0.912054038522702,0.902151750892043,1,0.886014387313886,0.86593605017974,0.898707278449172,0.553812102951344,0.572949864700396,0.555970787870623,0.587111028106368,0.553749319285476,0.559363929345216,0.60236752878058,0.581411608020894,0.861467373445178,0.862347536426159,0.851190008693393,0.86736907025527,0.881119686501295,0.867332727922627,0.851088810970129,0.52790298507565,0.550113308441231,0.550660767315384,0.538314060309654,0.558127262528993,0.563922124235628,0.529189433751429,0.540688770841196,0.641198373713969,0.656225650201405,0.619115044281182,0.632562654909221,0.64352201360894,0.642141726883876,0.621474866570211,0.639092655009338,0.879628846711923,0.888144011799821,0.82756497575496,0.845182838674726,0.804189643794863,0.812925705906374,0.840445056066096,0.833116435165262,0.551853169450132,0.532424912354607,0.547547846432071,0.551285063572523,0.524328321059055,0.547676151383415,0.526079031104286,0.521940260839305,0.554328565123155,0.582576697081225,0.566207665248045,0.549103829084414,0.552950625703992,0.570229088648092,0.543903179743603,0.553696419661233,0.52096271339298,0.540436603943414,0.535420636640937,0.508510010769344,0.516156477064199,0.543529560295587,0.547435195587496,0.512496778014362,0.614952957450508,0.633015453820389,0.619462199833591,0.635779223750364,0.648988533044509,0.608902927045829,0.609290419442563,0.619210737491137,0.621368441048877,0.635221424400632,0.647192863210154,0.589413339143238,0.626444188158382,0.608645541320974,0.598406504829207,0.613312586246044,0.690570059463595,0.683246633570085,0.698932061580899,0.693473046358032,0.676342534302576,0.719877334794093,0.677128175158363,0.684360395711905,0.601439347542993,0.595626114860326,0.595048361769036,0.603497325317453,0.606341844724718,0.621262709373221,0.583502886678855,0.593310605977727,0.519408586180239,0.510831987606209,0.533866710496547,0.514132327499762,0.512527923209159,0.530869929070726,0.511709573482963,0.532912982037898,0.669458400040902,0.637738099513097,0.638186946017025,0.660401663662468,0.631476520485459,0.636999431028553,0.653079292237263,0.68394308072131,0.789478238386252,0.779881083856574,0.75501393987829,0.754749833096372,0.789077012348461,0.776699043834762,0.798753728893042,0.759287420002675
0.84188335104823,0.843300411679159,0.888392078690278,0.868825105345158,0.886014387313886,1,0.836826263565823,0.842339800857167,0.540230078817869,0.513185198883639,0.527898792191067,0.538981219208371,0.505224647452125,0.515409319529168,0.556901766990713,0.549956722280236,0.823876304966766,0.794665260762488,0.810160524349765,0.823239635845178,0.847626206652176,0.821780790234918,0.794489509133236,0.473864348798276,0.504448901114528,0.492162865738177,0.487886011509695,0.506526686174019,0.500404110094183,0.494359357425183,0.492576933423917,0.615899526592719,0.597088759239207,0.568727353373122,0.581919442947211,0.621550457702522,0.594152228362733,0.574293459796444,0.570116717958437,0.856126744423482,0.836463885604065,0.801227372409429,0.835785351384868,0.799808790829503,0.793277443482061,0.801528374714541,0.818158436177001,0.46669666427681,0.497622247924822,0.491978690939111,0.482324774214099,0.479532652085397,0.473951183678981,0.473496467171241,0.462470301210456,0.514534991837366,0.519217497572669,0.493820354452405,0.495225593274446,0.483724319417688,0.522541611515687,0.479782526467848,0.489471837944073,0.47124186246718,0.479670965782755,0.460164519514846,0.447028469234055,0.453849726910939,0.482656532142477,0.463997032206717,0.451706801577305,0.560076015312736,0.587588348416199,0.558583011287881,0.592305480859821,0.589322590787994,0.547510432531269,0.533946471708693,0.566180213342849,0.560260018789246,0.5497290139378,0.581820542129038,0.517633175640458,0.572309671929202,0.5698619576696,0.542615571097714,0.547735129110459,0.62992350864003,0.620441880763905,0.634529143735449,0.629503365339626,0.608379446023661,0.655416466526462,0.607549378980737,0.622128959072838,0.546508634242329,0.539835963137651,0.523793116197032,0.540132884781724,0.537162918507861,0.551262937918978,0.517400330683656,0.521186590577151,0.469873647455223,0.448354708436797,0.478440701191142,0.443468621591575,0.465585761115937,0.469010339737905,0.447832454458806,0.484166203408056,0.61848366993829,0.562059421787002,0.581168182243035,0.610162808729581,0.573885960039499,0.600122292162305,0.61799889978253,0.626161997938806,0.762377099179553,0.762953679466091,0.753586346183599,0.738075046869304,0.734982358807121,0.749120900570347,0.760791641582292,0.730952787726514
0.903253173273602,0.901906690986128,0.890587927778557,0.892584664518669,0.86593605017974,0.836826263565823,1,0.894439812147816,0.500871394896785,0.482265040269902,0.512219289797645,0.533804029862053,0.528429675124228,0.496989035588676,0.517001676073333,0.532815929258261,0.778850694808333,0.807852360486632,0.798603503784514,0.790814362911114,0.796710263287634,0.815157158527483,0.830566343268448,0.473844540182555,0.471180240733565,0.474415286633004,0.473267916817617,0.472303812548049,0.507609694369108,0.457658316452386,0.466167607322489,0.573066240465114,0.573308419616456,0.587870087041639,0.591656173269061,0.592186456127,0.596743094607292,0.601874464538624,0.582930080001513,0.84501526809035,0.869222339809693,0.815417031559345,0.848715061446706,0.790571808508988,0.824327832323309,0.838363651040803,0.810026794036927,0.497634514240849,0.467371607303845,0.476335980900551,0.505659629218453,0.466642109712937,0.486582711506305,0.47116463857812,0.472132818786058,0.48908220427289,0.511808553791727,0.508976599988145,0.487789598985452,0.518545780411923,0.479639811711,0.506080909673434,0.515150400836763,0.470361523155992,0.492207914482988,0.508883873286024,0.480704316152672,0.508688937907196,0.466627681203548,0.505879976406799,0.462550800662962,0.550155927412549,0.570258972547822,0.558482470536492,0.555236724241059,0.549936714091869,0.534827116420783,0.566140500918547,0.541252938864798,0.561785390990212,0.577268512858972,0.561332980494894,0.548171993395569,0.584950076911603,0.53168659075434,0.551435965999497,0.575216479846223,0.624647536268875,0.659201169294311,0.653156502439727,0.649240276074903,0.656782443895325,0.646223896101549,0.629125664135734,0.612868733577465,0.530112088131258,0.533974386136501,0.53959726160389,0.561077648024721,0.545093008428353,0.567633533257205,0.537080752656168,0.542067074651868,0.44968429292822,0.459613271183257,0.455232342223194,0.453777038766223,0.413573227004129,0.449404029943209,0.455311934463777,0.451648592095943,0.622593425700664,0.618884940652571,0.610882011121049,0.621559560784348,0.590442985939837,0.572798142198289,0.609335196544689,0.657161335717176,0.776385754136448,0.745862670519215,0.722426608646201,0.768542338686315,0.785224318730742,0.769937879009614,0.787256073546437,0.780584624397075
0.911188572222172,0.911162593084171,0.893191649953797,0.870803470798636,0.898707278449172,0.842339800857167,0.894439812147816,1,0.517118862714614,0.551405505387235,0.534133909791776,0.572350359402246,0.557633326422349,0.536336223195484,0.567646273881959,0.561295569285052,0.788292025723436,0.826563645990552,0.81130819274007,0.80043006069232,0.80385830456872,0.818407036964136,0.836722678614899,0.513933507816416,0.515110788656721,0.512537051126773,0.513808562870515,0.511468327894662,0.547865045477696,0.49047681353844,0.502446421556474,0.607085693625142,0.632590341519523,0.608547702216419,0.626177593485781,0.630538984247058,0.645149729253625,0.622166150604022,0.629493768726556,0.846721197623068,0.889616226667502,0.804477447716229,0.843029322432752,0.785761797745689,0.81983344933253,0.843610525886568,0.822513886569186,0.54827385652647,0.498967189852905,0.515414786165222,0.552088487993002,0.499022850781973,0.531857526720233,0.505621612063946,0.513789173806815,0.522765381269453,0.55800748942302,0.549450711446635,0.53450754668804,0.550935572016565,0.530949783440269,0.548484941838255,0.556807554386148,0.491875395055402,0.521040770854437,0.539673529173211,0.499694656334608,0.528446106433362,0.516652822152186,0.549031703469697,0.492838017175589,0.589618832383633,0.598037978914207,0.59268441210652,0.584933056027819,0.60514579808177,0.585297255061213,0.591342419503076,0.583244747583624,0.59509260665489,0.616302418494229,0.608823852082443,0.587552045682362,0.613463882316695,0.561698379771432,0.577857923748145,0.610019038626372,0.681282788688052,0.701144549884054,0.695980658919593,0.704877474943623,0.70245382467529,0.699325906061446,0.683514170433357,0.671943369630665,0.575833856241706,0.577677286233855,0.591451714573967,0.60394744220718,0.601069978178723,0.614979456864295,0.582563728758193,0.585857802477534,0.498534494760402,0.50841275416998,0.503939619376307,0.506961328199052,0.458579151541576,0.502479560217597,0.506171234594289,0.511984544648945,0.673444676044673,0.666230605810788,0.641704529315522,0.660011785903826,0.636764156715167,0.610032335462622,0.636275856223895,0.693946364411792,0.781000883577779,0.750929868023522,0.725859441034473,0.768222646361223,0.813139157391896,0.784371639988003,0.798741315909176,0.788143718907645
0.506775385546256,0.544786313980934,0.552138047507049,0.534873743317124,0.553812102951344,0.540230078817869,0.500871394896785,0.517118862714614,1,0.836794361562832,0.933764845277253,0.897558314881838,0.897491047556098,0.913793428827302,0.893509247928944,0.913029127458068,0.589760077194685,0.54599283272078,0.589817129908199,0.600423270815867,0.590265038244687,0.614036208099112,0.564659900487636,0.741148686409935,0.751878934065356,0.715654532922246,0.714792862258984,0.739373564674159,0.737771584299635,0.762173084274759,0.73254244432059,0.873494818854917,0.831936995740589,0.863184557951965,0.818497032064699,0.855579741182786,0.835862701469937,0.828646151793818,0.829012708701086,0.426569038839817,0.426336778645702,0.492452840234199,0.424565386640877,0.442652533792441,0.451251980273607,0.469760392918582,0.470383476906274,0.742680843384848,0.799715146473923,0.785628068867745,0.774502655627962,0.824390264003628,0.745318345201083,0.810220279134984,0.783175649151045,0.822560833955481,0.812969181469199,0.794270833767687,0.789928297784885,0.780078930843,0.787853365118282,0.804678393422032,0.799166065900619,0.734762029342578,0.739285791767152,0.715799772689785,0.704811019720693,0.698984354098645,0.702483022770801,0.716595054285117,0.706503123453033,0.803759058160347,0.845332503865328,0.819404934077002,0.830453299790691,0.775812382387494,0.809798773863789,0.771105911327177,0.822767089603622,0.760694590381991,0.729280294578035,0.749586570053733,0.721524175412996,0.753878633652634,0.765891388151929,0.743767719620563,0.738055862694199,0.796699728504235,0.798962034347609,0.810590573962217,0.785882501765495,0.784624449310684,0.802553984826468,0.803555617519892,0.827022890576105,0.794807373131433,0.781002201533041,0.768453547656194,0.799039615283054,0.765542175484372,0.769858563785977,0.761063492881371,0.792667201749624,0.805088606299657,0.79263954449484,0.783721968732259,0.768471876668873,0.766887497567028,0.77950847468345,0.782628287873305,0.789148480929667,0.742216978932369,0.739397333171801,0.781169828123191,0.743176580496076,0.740990140601021,0.768045693980431,0.787510416342329,0.718135883137078,0.577123992694929,0.566691412357754,0.577059709172754,0.564255500149448,0.537975991016969,0.550726816185929,0.570858877655852,0.513548739121433
0.521815190245312,0.551426216816954,0.528669565721126,0.510006554196978,0.572949864700396,0.513185198883639,0.482265040269902,0.551405505387235,0.836794361562832,1,0.862909776351613,0.882905115631766,0.871747712581783,0.875782512006395,0.89712550014312,0.863640300630752,0.584352168319886,0.58524549332863,0.585718121173754,0.580502964296676,0.589874010530531,0.60083398047706,0.565447147610283,0.749771919858289,0.746257369752491,0.754100853800732,0.71455990276407,0.760781531019775,0.776205158482784,0.738763775799296,0.737643799655365,0.832198395175339,0.861491986110734,0.839820456820599,0.848875890310606,0.811454280709485,0.862985845915361,0.822134339363609,0.845989666582631,0.428393022039177,0.472830670623973,0.463874746323104,0.456341635351826,0.393366753326428,0.427206982358869,0.447693848087804,0.435020853579433,0.795044604041335,0.776457849510173,0.792512572991749,0.794875153297094,0.796217435863107,0.786304920287627,0.78709798011224,0.786362897312981,0.799859734437205,0.81034080241665,0.798840801211757,0.793882876834029,0.777935064908545,0.787225123643357,0.794818681846183,0.794132630264597,0.698276417361212,0.732552683207532,0.715612986759506,0.690641448257875,0.683201152813982,0.736175568532114,0.730365911372156,0.725256391882862,0.791566679253086,0.800833323372132,0.77639010895389,0.788878705547986,0.812087110332553,0.815993499739488,0.764399529151547,0.829782329212549,0.735761542386876,0.752369132691322,0.757679892032487,0.74578862473569,0.750228453019751,0.733807584689813,0.721188704318793,0.749999936497692,0.80049900216083,0.805698855772912,0.809219813860791,0.807263576012146,0.801162058972862,0.80907282876538,0.823022155012397,0.83364513414809,0.776981605029201,0.770991703526977,0.783470775089492,0.789226803476623,0.773740527269444,0.757464705226706,0.772086876436635,0.781909261650258,0.800750884975838,0.78991264242009,0.779957587771491,0.778960620521387,0.779104453511983,0.796825975009411,0.772986194971889,0.810937694494307,0.762739890141282,0.73266870751929,0.765665246150991,0.753098457174119,0.744602075524585,0.746306929799187,0.741867591942532,0.732187983042517,0.544262501859735,0.541783893710555,0.532104543088482,0.513690428871822,0.562696585552591,0.542304391791294,0.556690445762425,0.521535595377577
